sample_id,writer_id,source_path,set_id,line_id,prompt_reference,reference,gt_text,gt_status,gt_source,flat_image_path,image_path,crop_x0,crop_y0,crop_x1,crop_y1,line_has_handwriting,line_status,line_exportable,line_ink_pixels,line_ink_ratio,line_ink_bbox_area,line_ink_bbox_ratio,needs_review,sex,difficulty,difficulty_group,checkbox_sex_female_density,checkbox_sex_male_density,checkbox_difficulty_none_density,checkbox_difficulty_dysgraphia_density,checkbox_difficulty_other_density,checkbox_sex_female_extra_density,checkbox_sex_male_extra_density,checkbox_difficulty_none_extra_density,checkbox_difficulty_dysgraphia_extra_density,checkbox_difficulty_other_extra_density,sex_conflict,difficulty_conflict,birth_year,birth_year_status,split,reviewed,review_status,review_note,review_updated_at
005_p01_A_l03,005_p01,C:\Magisterka\Formularze\raw_examples\005.pdf,A,3,Pchnąć w tę łódź jeża lub ośm skrzyń.,Pchnąć w tę łódź jeża lub ośm skrzyń.,Pchnąć w tę łódź jeża lub ośm skrzyń.,manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l03.png,187,1640,2300,1828,True,filled,True,8080,0.0203401435893304,204530,0.5148724713274461,False,kobieta,nie,nie,0.8690476190476191,0.2,0.7033333333333334,0.24,0.203125,0.0693939393939394,0.0173444976076555,0.0896854204476709,0.0462794918330308,0.0364750957854406,False,False,2007.0,manual,train,True,validated,,2026-05-17T15:52:46
005_p01_A_l04,005_p01,C:\Magisterka\Formularze\raw_examples\005.pdf,A,4,"„Bywam, a może nie bywam? Oto jest pytanie!”","„Bywam, a może nie bywam? Oto jest pytanie!”","„Bywam, a może nie bywam? Oto jest pytanie!”",manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l04.png,187,1915,2300,2103,True,filled,True,9767,0.0245869037669543,169456,0.4265791302071271,False,kobieta,nie,nie,0.8690476190476191,0.2,0.7033333333333334,0.24,0.203125,0.0693939393939394,0.0173444976076555,0.0896854204476709,0.0462794918330308,0.0364750957854406,False,False,2007.0,manual,train,True,validated,,2026-05-17T15:52:46
005_p01_A_l05,005_p01,C:\Magisterka\Formularze\raw_examples\005.pdf,A,5,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l05.png,187,2190,2300,2378,True,filled,True,11992,0.030187995287531,193140,0.4861999174311003,False,kobieta,nie,nie,0.8690476190476191,0.2,0.7033333333333334,0.24,0.203125,0.0693939393939394,0.0173444976076555,0.0896854204476709,0.0462794918330308,0.0364750957854406,False,False,2007.0,manual,train,True,validated,,2026-05-17T15:52:46
005_p01_A_l06,005_p01,C:\Magisterka\Formularze\raw_examples\005.pdf,A,6,Miecz. Na plecach. Dlaczego masz na plecach miecz?,Miecz. Na plecach. Dlaczego masz na plecach miecz?,Miecz. Na plecach. Dlaczego masz na plecach miecz?,manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l06.png,187,2465,2300,2652,True,filled,True,10326,0.0261331052233309,169702,0.4294828803611966,False,kobieta,nie,nie,0.8690476190476191,0.2,0.7033333333333334,0.24,0.203125,0.0693939393939394,0.0173444976076555,0.0896854204476709,0.0462794918330308,0.0364750957854406,False,False,2007.0,manual,train,True,validated,,2026-05-17T15:52:46
005_p01_A_l07,005_p01,C:\Magisterka\Formularze\raw_examples\005.pdf,A,7,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l07.png,187,2740,2300,2927,True,filled,True,12495,0.0316224239555995,206944,0.523735166311932,False,kobieta,nie,nie,0.8690476190476191,0.2,0.7033333333333334,0.24,0.203125,0.0693939393939394,0.0173444976076555,0.0896854204476709,0.0462794918330308,0.0364750957854406,False,False,2007.0,manual,train,True,validated,,2026-05-17T15:52:46
005_p01_A_l08,005_p01,C:\Magisterka\Formularze\raw_examples\005.pdf,A,8,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\005_p01_A_l08.png,187,3014,2300,3202,True,filled,True,9286,0.0233760610607082,118854,0.2991964636344413,False,kobieta,nie,nie,0.8690476190476191,0.2,0.7033333333333334,0.24,0.203125,0.0693939393939394,0.0173444976076555,0.0896854204476709,0.0462794918330308,0.0364750957854406,False,False,2007.0,manual,train,True,validated,,2026-05-17T15:52:46
006_p01_A_l01,006_p01,C:\Magisterka\Formularze\raw_examples\006.pdf,A,1,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.","Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.","Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l01.png,187,1091,2300,1279,True,filled,True,9354,0.0235472404869551,173376,0.4364471206613567,False,kobieta,nie,nie,0.4375,0.165079365079365,0.4,0.2166666666666666,0.19375,0.0453030303030303,0.0122607655502392,0.0769812462189957,0.0449183303085299,0.0354022988505747,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:30
006_p01_A_l02,006_p01,C:\Magisterka\Formularze\raw_examples\006.pdf,A,2,"Mężny bądź, chroń pułk twój i sześć flag.","Mężny bądź, chroń pułk twój i sześć flag.","Mężny bądź, chroń pułk twój i sześć flag.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l02.png,187,1366,2300,1553,True,filled,True,8795,0.0222584408715084,200088,0.5063839587377351,False,kobieta,nie,nie,0.4375,0.165079365079365,0.4,0.2166666666666666,0.19375,0.0453030303030303,0.0122607655502392,0.0769812462189957,0.0449183303085299,0.0354022988505747,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:30
006_p01_A_l03,006_p01,C:\Magisterka\Formularze\raw_examples\006.pdf,A,3,Pchnąć w tę łódź jeża lub ośm skrzyń.,Pchnąć w tę łódź jeża lub ośm skrzyń.,Pchnąć w tę łódź jeża lub ośm skrzyń.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l03.png,187,1640,2300,1828,True,filled,True,8041,0.0202419671536889,252288,0.6350958101318082,False,kobieta,nie,nie,0.4375,0.165079365079365,0.4,0.2166666666666666,0.19375,0.0453030303030303,0.0122607655502392,0.0769812462189957,0.0449183303085299,0.0354022988505747,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:30
006_p01_A_l04,006_p01,C:\Magisterka\Formularze\raw_examples\006.pdf,A,4,"„Bywam, a może nie bywam? Oto jest pytanie!”","„Bywam, a może nie bywam? Oto jest pytanie!”","„Bywam, a może nie bywam? Oto jest pytanie!”",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l04.png,187,1915,2300,2103,True,filled,True,11058,0.0278367955211406,239444,0.6027630373271843,False,kobieta,nie,nie,0.4375,0.165079365079365,0.4,0.2166666666666666,0.19375,0.0453030303030303,0.0122607655502392,0.0769812462189957,0.0449183303085299,0.0354022988505747,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:30
006_p01_A_l05,006_p01,C:\Magisterka\Formularze\raw_examples\006.pdf,A,5,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,Stary zegar w wiezy wybił właśnie godzinę dziewiątą.,Stary zegar w wiezy wybił właśnie godzinę dziewiątą.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l05.png,187,2190,2300,2378,True,filled,True,14377,0.0361918619286886,220090,0.554042351803929,False,kobieta,nie,nie,0.4375,0.165079365079365,0.4,0.2166666666666666,0.19375,0.0453030303030303,0.0122607655502392,0.0769812462189957,0.0449183303085299,0.0354022988505747,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:30
006_p01_A_l06,006_p01,C:\Magisterka\Formularze\raw_examples\006.pdf,A,6,Miecz. Na plecach. Dlaczego masz na plecach miecz?,Miecz. Na plecach. Dlaczego masz na plecach miecz?,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l06.png,187,2465,2300,2652,True,filled,True,10621,0.0268796930638193,174000,0.440360285576176,False,kobieta,nie,nie,0.4375,0.165079365079365,0.4,0.2166666666666666,0.19375,0.0453030303030303,0.0122607655502392,0.0769812462189957,0.0449183303085299,0.0354022988505747,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:30
006_p01_A_l07,006_p01,C:\Magisterka\Formularze\raw_examples\006.pdf,A,7,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l07.png,187,2740,2300,2927,True,filled,True,12478,0.0315794002495374,199755,0.5055412002601669,False,kobieta,nie,nie,0.4375,0.165079365079365,0.4,0.2166666666666666,0.19375,0.0453030303030303,0.0122607655502392,0.0769812462189957,0.0449183303085299,0.0354022988505747,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:30
006_p01_A_l08,006_p01,C:\Magisterka\Formularze\raw_examples\006.pdf,A,8,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\006_p01_A_l08.png,187,3014,2300,3202,True,filled,True,8986,0.0226208577096192,105452,0.2654590125967919,False,kobieta,nie,nie,0.4375,0.165079365079365,0.4,0.2166666666666666,0.19375,0.0453030303030303,0.0122607655502392,0.0769812462189957,0.0449183303085299,0.0354022988505747,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:30
007_p01_A_l01,007_p01,C:\Magisterka\Formularze\raw_examples\007.pdf,A,1,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.","Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.","Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l01.png,187,1091,2300,1279,True,filled,True,5655,0.0142355831680277,71221,0.179287792893033,False,kobieta,nie,nie,0.5119047619047619,0.1555555555555555,0.44,0.29,0.203125,0.0413636363636363,0.0094198564593301,0.0660919540229885,0.0420447670901391,0.0383141762452107,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:54
007_p01_A_l02,007_p01,C:\Magisterka\Formularze\raw_examples\007.pdf,A,2,"Mężny bądź, chroń pułk twój i sześć flag.","Mężny bądź, chroń pułk twój i sześć flag","Mężny bądź, chroń pułk twój i sześć flag",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l02.png,187,1366,2300,1553,True,filled,True,6077,0.0153797095140598,84134,0.2129268521072758,False,kobieta,nie,nie,0.5119047619047619,0.1555555555555555,0.44,0.29,0.203125,0.0413636363636363,0.0094198564593301,0.0660919540229885,0.0420447670901391,0.0383141762452107,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:54
007_p01_A_l03,007_p01,C:\Magisterka\Formularze\raw_examples\007.pdf,A,3,Pchnąć w tę łódź jeża lub ośm skrzyń.,Pchnąć w tę łódź jeża lub ośm skrzyń.,Pchnąć w tę łódź jeża lub ośm skrzyń.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l03.png,187,1640,2300,1828,True,filled,True,4885,0.0122972279002326,116997,0.2945217548912003,False,kobieta,nie,nie,0.5119047619047619,0.1555555555555555,0.44,0.29,0.203125,0.0413636363636363,0.0094198564593301,0.0660919540229885,0.0420447670901391,0.0383141762452107,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:54
007_p01_A_l04,007_p01,C:\Magisterka\Formularze\raw_examples\007.pdf,A,4,"„Bywam, a może nie bywam? Oto jest pytanie!”","„Bywam, a może nie bywam? Oto jest pytanie!”","„Bywam, a może nie bywam? Oto jest pytanie!”",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l04.png,187,1915,2300,2103,True,filled,True,7107,0.0178907673872984,138237,0.3479901521483018,False,kobieta,nie,nie,0.5119047619047619,0.1555555555555555,0.44,0.29,0.203125,0.0413636363636363,0.0094198564593301,0.0660919540229885,0.0420447670901391,0.0383141762452107,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:54
007_p01_A_l05,007_p01,C:\Magisterka\Formularze\raw_examples\007.pdf,A,5,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l05.png,187,2190,2300,2378,True,filled,True,8307,0.0209115807916544,128588,0.3237002950327758,False,kobieta,nie,nie,0.5119047619047619,0.1555555555555555,0.44,0.29,0.203125,0.0413636363636363,0.0094198564593301,0.0660919540229885,0.0420447670901391,0.0383141762452107,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:54
007_p01_A_l06,007_p01,C:\Magisterka\Formularze\raw_examples\007.pdf,A,6,Miecz. Na plecach. Dlaczego masz na plecach miecz?,Miecz. Na plecach. Dlaczego masz na plecach miecz?,Miecz. Na plecach. Dlaczego masz na plecach miecz?,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l06.png,187,2465,2300,2652,True,filled,True,7154,0.018105387833402,96696,0.2447188400808845,False,kobieta,nie,nie,0.5119047619047619,0.1555555555555555,0.44,0.29,0.203125,0.0413636363636363,0.0094198564593301,0.0660919540229885,0.0420447670901391,0.0383141762452107,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:54
007_p01_A_l07,007_p01,C:\Magisterka\Formularze\raw_examples\007.pdf,A,7,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,Żółw powoli przeszedł przez krętą ścieżkę w wilgotnym lesie.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l07.png,187,2740,2300,2927,True,filled,True,7892,0.0199731228377424,111987,0.2834173982805702,False,kobieta,nie,nie,0.5119047619047619,0.1555555555555555,0.44,0.29,0.203125,0.0413636363636363,0.0094198564593301,0.0660919540229885,0.0420447670901391,0.0383141762452107,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:54
007_p01_A_l08,007_p01,C:\Magisterka\Formularze\raw_examples\007.pdf,A,8,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,UWAGA: SYSTEM WYMAGA AKTUALIZACJI.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\007_p01_A_l08.png,187,3014,2300,3202,True,filled,True,7210,0.0181500538711723,52896,0.133157454864013,False,kobieta,nie,nie,0.5119047619047619,0.1555555555555555,0.44,0.29,0.203125,0.0413636363636363,0.0094198564593301,0.0660919540229885,0.0420447670901391,0.0383141762452107,False,False,2007.0,manual,train,True,validated,,2026-05-17T16:17:54
008_p01_A_l01,008_p01,C:\Magisterka\Formularze\raw_examples\008.pdf,A,1,"Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.","Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.","Litwo, Ojczyzno moja! Ty jesteś jak zdrowie.",manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l01.png,187,1091,2300,1279,True,filled,True,9026,0.0227215514897644,200577,0.5049214085045967,False,kobieta,nie,nie,0.4494047619047619,0.1968253968253968,0.45,0.1066666666666666,0.15,0.0375757575757575,0.0124102870813397,0.0499092558983666,0.0157289776164549,0.0225287356321839,False,False,2006.0,manual,train,True,validated,,2026-05-17T15:59:14
008_p01_A_l02,008_p01,C:\Magisterka\Formularze\raw_examples\008.pdf,A,2,"Mężny bądź, chroń pułk twój i sześć flag.","Mężny bądź, chroń pułk twój i sześć flag.","Mężny bądź, chroń pułk twój i sześć flag.",manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l02.png,187,1366,2300,1553,True,filled,True,8751,0.0221470853969949,151092,0.3823845762544574,False,kobieta,nie,nie,0.4494047619047619,0.1968253968253968,0.45,0.1066666666666666,0.15,0.0375757575757575,0.0124102870813397,0.0499092558983666,0.0157289776164549,0.0225287356321839,False,False,2006.0,manual,train,True,validated,,2026-05-17T15:59:14
008_p01_A_l03,008_p01,C:\Magisterka\Formularze\raw_examples\008.pdf,A,3,Pchnąć w tę łódź jeża lub ośm skrzyń.,Pchnąć w tę łódź jeża lub ośm skrzyń.,Pchnąć w tę łódź jeża lub ośm skrzyń.,manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l03.png,187,1640,2300,1828,True,filled,True,7296,0.0183665454984845,190179,0.4787460603558518,False,kobieta,nie,nie,0.4494047619047619,0.1968253968253968,0.45,0.1066666666666666,0.15,0.0375757575757575,0.0124102870813397,0.0499092558983666,0.0157289776164549,0.0225287356321839,False,False,2006.0,manual,train,True,validated,,2026-05-17T15:59:14
008_p01_A_l04,008_p01,C:\Magisterka\Formularze\raw_examples\008.pdf,A,4,"„Bywam, a może nie bywam? Oto jest pytanie!”","„Bywam, a może nie bywam? Oto jest pytanie!”","„Bywam, a może nie bywam? Oto jest pytanie!”",manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l04.png,187,1915,2300,2103,True,filled,True,9120,0.0229581818731057,245464,0.617917451239037,False,kobieta,nie,nie,0.4494047619047619,0.1968253968253968,0.45,0.1066666666666666,0.15,0.0375757575757575,0.0124102870813397,0.0499092558983666,0.0157289776164549,0.0225287356321839,False,False,2006.0,manual,train,True,validated,,2026-05-17T15:59:14
008_p01_A_l05,008_p01,C:\Magisterka\Formularze\raw_examples\008.pdf,A,5,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,Stary zegar w wieży wybił właśnie godzinę dziewiątą.,manual_reviewed,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\008_p01_A_l05.png,187,2190,2300,2378,True,filled,True,11893,0.0299387781816717,188100,0.473512501132805,False,kobieta,nie,nie,0.4494047619047619,0.1968253968253968,0.45,0.1066666666666666,0.15,0.0375757575757575,0.0124102870813397,0.0499092558983666,0.0157289776164549,0.0225287356321839,False,False,2006.0,manual,train,True,validated,,2026-05-17T15:59:14
