dataset,source_dataset,preprocessing_variant,auto_invert,sample_id,image_key,image_path,relative_image_path,group,image_number,reference_source,text_id,line_id,reference,csv_candidate_count,annotation_status,source_group,text,export_image_path,image_relpath,malaysian_split
malaysian_raw,malaysian,raw,False,LPD_026_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_026_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_026_t2_l1.png,malaysian_manual_lines — kopia\LPD_026_t2_l1.png,LPD,26,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_026_t2_l1_raw.png,images/raw/LPD_026_t2_l1_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_026_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_026_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_026_t2_l2.png,malaysian_manual_lines — kopia\LPD_026_t2_l2.png,LPD,26,manual_lines_annotations,2,2,milik bapa.,1,ok,LPD,milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_026_t2_l2_raw.png,images/raw/LPD_026_t2_l2_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_027_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_027_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_027_t3_l1.png,malaysian_manual_lines — kopia\LPD_027_t3_l1.png,LPD,27,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_027_t3_l1_raw.png,images/raw/LPD_027_t3_l1_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_027_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_027_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_027_t3_l2.png,malaysian_manual_lines — kopia\LPD_027_t3_l2.png,LPD,27,manual_lines_annotations,3,2,itu dibeli oleh ayah saya. Roda basikal saya berwarna,1,ok,LPD,itu dibeli oleh ayah saya. Roda basikal saya berwarna,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_027_t3_l2_raw.png,images/raw/LPD_027_t3_l2_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_027_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_027_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_027_t3_l3.png,malaysian_manual_lines — kopia\LPD_027_t3_l3.png,LPD,27,manual_lines_annotations,3,3,hijau dan putih.,1,ok,LPD,hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_027_t3_l3_raw.png,images/raw/LPD_027_t3_l3_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_028_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_028_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_028_t1_l1.png,malaysian_manual_lines — kopia\LPD_028_t1_l1.png,LPD,28,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_028_t1_l1_raw.png,images/raw/LPD_028_t1_l1_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_029_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_029_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_029_t2_l1.png,malaysian_manual_lines — kopia\LPD_029_t2_l1.png,LPD,29,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_029_t2_l1_raw.png,images/raw/LPD_029_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_030_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_030_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_030_t3_l1.png,malaysian_manual_lines — kopia\LPD_030_t3_l1.png,LPD,30,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_030_t3_l1_raw.png,images/raw/LPD_030_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_030_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_030_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_030_t3_l2.png,malaysian_manual_lines — kopia\LPD_030_t3_l2.png,LPD,30,manual_lines_annotations,3,2,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok,LPD,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_030_t3_l2_raw.png,images/raw/LPD_030_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_031_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_031_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_031_t1_l1.png,malaysian_manual_lines — kopia\LPD_031_t1_l1.png,LPD,31,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_031_t1_l1_raw.png,images/raw/LPD_031_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_032_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_032_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_032_t2_l1.png,malaysian_manual_lines — kopia\LPD_032_t2_l1.png,LPD,32,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_032_t2_l1_raw.png,images/raw/LPD_032_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_032_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_032_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_032_t2_l2.png,malaysian_manual_lines — kopia\LPD_032_t2_l2.png,LPD,32,manual_lines_annotations,2,2,milik bapa.,1,ok,LPD,milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_032_t2_l2_raw.png,images/raw/LPD_032_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_033_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_033_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_033_t3_l1.png,malaysian_manual_lines — kopia\LPD_033_t3_l1.png,LPD,33,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_033_t3_l1_raw.png,images/raw/LPD_033_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_033_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_033_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_033_t3_l2.png,malaysian_manual_lines — kopia\LPD_033_t3_l2.png,LPD,33,manual_lines_annotations,3,2,itu dibeli oleh ayah saya Roda basikal saya bewarna,1,ok,LPD,itu dibeli oleh ayah saya Roda basikal saya bewarna,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_033_t3_l2_raw.png,images/raw/LPD_033_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_033_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_033_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_033_t3_l3.png,malaysian_manual_lines — kopia\LPD_033_t3_l3.png,LPD,33,manual_lines_annotations,3,3,hijau dan putih.,1,ok,LPD,hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_033_t3_l3_raw.png,images/raw/LPD_033_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_034_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_034_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_034_t1_l1.png,malaysian_manual_lines — kopia\LPD_034_t1_l1.png,LPD,34,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_034_t1_l1_raw.png,images/raw/LPD_034_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_035_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_035_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_035_t2_l1.png,malaysian_manual_lines — kopia\LPD_035_t2_l1.png,LPD,35,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu milik,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_035_t2_l1_raw.png,images/raw/LPD_035_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_035_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_035_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_035_t2_l2.png,malaysian_manual_lines — kopia\LPD_035_t2_l2.png,LPD,35,manual_lines_annotations,2,2,bapa.,1,ok,LPD,bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_035_t2_l2_raw.png,images/raw/LPD_035_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_036_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_036_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_036_t3_l1.png,malaysian_manual_lines — kopia\LPD_036_t3_l1.png,LPD,36,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_036_t3_l1_raw.png,images/raw/LPD_036_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_036_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_036_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_036_t3_l2.png,malaysian_manual_lines — kopia\LPD_036_t3_l2.png,LPD,36,manual_lines_annotations,3,2,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,1,ok,LPD,oleh ayah saya. Roda basikal saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_036_t3_l2_raw.png,images/raw/LPD_036_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_037_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_037_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_037_t1_l1.png,malaysian_manual_lines — kopia\LPD_037_t1_l1.png,LPD,37,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_037_t1_l1_raw.png,images/raw/LPD_037_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_038_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_038_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_038_t2_l1.png,malaysian_manual_lines — kopia\LPD_038_t2_l1.png,LPD,38,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_038_t2_l1_raw.png,images/raw/LPD_038_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_039_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_039_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_039_t3_l1.png,malaysian_manual_lines — kopia\LPD_039_t3_l1.png,LPD,39,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah saya. Roda,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_039_t3_l1_raw.png,images/raw/LPD_039_t3_l1_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_039_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_039_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_039_t3_l2.png,malaysian_manual_lines — kopia\LPD_039_t3_l2.png,LPD,39,manual_lines_annotations,3,2,basikal saya berwarna hijau dan putih.,1,ok,LPD,basikal saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_039_t3_l2_raw.png,images/raw/LPD_039_t3_l2_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_040_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_040_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_040_t1_l1.png,malaysian_manual_lines — kopia\LPD_040_t1_l1.png,LPD,40,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak,1,ok,LPD,Baju itu baru dibeli oleh emak,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_040_t1_l1_raw.png,images/raw/LPD_040_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_041_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_041_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_041_t2_l1.png,malaysian_manual_lines — kopia\LPD_041_t2_l1.png,LPD,41,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu milik,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu milik,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_041_t2_l1_raw.png,images/raw/LPD_041_t2_l1_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_041_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_041_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_041_t2_l2.png,malaysian_manual_lines — kopia\LPD_041_t2_l2.png,LPD,41,manual_lines_annotations,2,2,bapa,1,ok,LPD,bapa,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_041_t2_l2_raw.png,images/raw/LPD_041_t2_l2_raw.png,test
malaysian_raw,malaysian,raw,False,LPD_042_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_042_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_042_t3_l1.png,malaysian_manual_lines — kopia\LPD_042_t3_l1.png,LPD,42,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_042_t3_l1_raw.png,images/raw/LPD_042_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_042_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_042_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_042_t3_l2.png,malaysian_manual_lines — kopia\LPD_042_t3_l2.png,LPD,42,manual_lines_annotations,3,2,oleh ayah saya. Roda basikal saya bewarna hijau dan putih,1,ok,LPD,oleh ayah saya. Roda basikal saya bewarna hijau dan putih,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_042_t3_l2_raw.png,images/raw/LPD_042_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_043_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_043_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_043_t1_l1.png,malaysian_manual_lines — kopia\LPD_043_t1_l1.png,LPD,43,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_043_t1_l1_raw.png,images/raw/LPD_043_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_044_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_044_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_044_t2_l1.png,malaysian_manual_lines — kopia\LPD_044_t2_l1.png,LPD,44,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_044_t2_l1_raw.png,images/raw/LPD_044_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_044_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_044_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_044_t2_l2.png,malaysian_manual_lines — kopia\LPD_044_t2_l2.png,LPD,44,manual_lines_annotations,2,2,itu milik bapa.,1,ok,LPD,itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_044_t2_l2_raw.png,images/raw/LPD_044_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_045_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l1.png,malaysian_manual_lines — kopia\LPD_045_t3_l1.png,LPD,45,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_045_t3_l1_raw.png,images/raw/LPD_045_t3_l1_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_045_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l2.png,malaysian_manual_lines — kopia\LPD_045_t3_l2.png,LPD,45,manual_lines_annotations,3,2,itu dibeli oleh ayah saya. Roda basikal saya,1,ok,LPD,itu dibeli oleh ayah saya. Roda basikal saya,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_045_t3_l2_raw.png,images/raw/LPD_045_t3_l2_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_045_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_045_t3_l3.png,malaysian_manual_lines — kopia\LPD_045_t3_l3.png,LPD,45,manual_lines_annotations,3,3,berwarna hijau dan putih.,1,ok,LPD,berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_045_t3_l3_raw.png,images/raw/LPD_045_t3_l3_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_046_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_046_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_046_t1_l1.png,malaysian_manual_lines — kopia\LPD_046_t1_l1.png,LPD,46,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_046_t1_l1_raw.png,images/raw/LPD_046_t1_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_047_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_047_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_047_t2_l1.png,malaysian_manual_lines — kopia\LPD_047_t2_l1.png,LPD,47,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_047_t2_l1_raw.png,images/raw/LPD_047_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_047_t2_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_047_t2_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_047_t2_l2.png,malaysian_manual_lines — kopia\LPD_047_t2_l2.png,LPD,47,manual_lines_annotations,2,2,milik bapa.,1,ok,LPD,milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_047_t2_l2_raw.png,images/raw/LPD_047_t2_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_048_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l1.png,malaysian_manual_lines — kopia\LPD_048_t3_l1.png,LPD,48,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_048_t3_l1_raw.png,images/raw/LPD_048_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_048_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l2.png,malaysian_manual_lines — kopia\LPD_048_t3_l2.png,LPD,48,manual_lines_annotations,3,2,itu dibeli oleh ayah saya. Roda basikal saya berwarna,1,ok,LPD,itu dibeli oleh ayah saya. Roda basikal saya berwarna,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_048_t3_l2_raw.png,images/raw/LPD_048_t3_l2_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_048_t3_l3_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l3.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_048_t3_l3.png,malaysian_manual_lines — kopia\LPD_048_t3_l3.png,LPD,48,manual_lines_annotations,3,3,hijau dan putih.,1,ok,LPD,hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_048_t3_l3_raw.png,images/raw/LPD_048_t3_l3_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_049_t1_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_049_t1_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_049_t1_l1.png,malaysian_manual_lines — kopia\LPD_049_t1_l1.png,LPD,49,manual_lines_annotations,1,1,Baju itu baru dibeli oleh emak.,1,ok,LPD,Baju itu baru dibeli oleh emak.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_049_t1_l1_raw.png,images/raw/LPD_049_t1_l1_raw.png,val
malaysian_raw,malaysian,raw,False,LPD_050_t2_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_050_t2_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_050_t2_l1.png,malaysian_manual_lines — kopia\LPD_050_t2_l1.png,LPD,50,manual_lines_annotations,2,1,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,1,ok,LPD,Burung itu berada di dalam sangkar. Sangkar baru itu milik bapa.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_050_t2_l1_raw.png,images/raw/LPD_050_t2_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_051_t3_l1_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_051_t3_l1.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_051_t3_l1.png,malaysian_manual_lines — kopia\LPD_051_t3_l1.png,LPD,51,manual_lines_annotations,3,1,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah,1,ok,LPD,Saya suka bermain basikal pada waktu lapang. Basikal itu dibeli oleh ayah,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_051_t3_l1_raw.png,images/raw/LPD_051_t3_l1_raw.png,train
malaysian_raw,malaysian,raw,False,LPD_051_t3_l2_raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_051_t3_l2.png|raw,C:\Magisterka\Dataset\malaysian_manual_lines — kopia\LPD_051_t3_l2.png,malaysian_manual_lines — kopia\LPD_051_t3_l2.png,LPD,51,manual_lines_annotations,3,2,saya. Roda basikal saya berwarna hijau dan putih.,1,ok,LPD,saya. Roda basikal saya berwarna hijau dan putih.,C:\Magisterka\FineTuning\qwen_mixed_domain\images\raw\LPD_051_t3_l2_raw.png,images/raw/LPD_051_t3_l2_raw.png,train
